store_id,store_name,product_category,date,unit_sales,dollar_sales,store_zip,promotion_flag,price_per_unit,day_of_week,is_weekend,sale_size
LA009,Store_9,Household,2024-09-21,48.0,323.51,90001,True,6.74,Saturday,True,large
LA001,Store_1,Snacks,2024-09-17,29.0,144.45,90002,True,4.98,Tuesday,False,medium
LA006,Store_6,Beverages,2024-09-20,43.0,264.29,90002,False,6.15,Friday,False,large
LA001,Store_1,Household,2024-09-29,6.0,35.39,90005,False,5.9,Sunday,True,small
LA003,Store_3,Produce,2024-09-26,50.0,263.7,90005,False,5.27,Thursday,False,large
LA007,Store_7,Snacks,2024-09-27,39.0,145.6,90005,False,3.73,Friday,False,medium
LA009,Store_9,Beverages,2024-09-25,6.0,279.5,unknown,True,46.58,Wednesday,False,large
LA007,Store_7,Personal Care,2024-09-17,24.0,425.92,90004,False,17.75,Tuesday,False,large
LA006,Store_6,Produce,2024-09-19,7.0,67.61,90003,False,9.66,Thursday,False,medium
LA010,Store_10,Produce,2024-09-29,27.0,179.29,90001,True,6.64,Sunday,True,large
LA009,Store_9,Snacks,2024-09-16,24.0,289.53,unknown,False,12.06,Monday,False,large
LA007,Store_7,Snacks,2024-09-24,43.0,178.17,90002,True,4.14,Tuesday,False,large
LA003,Store_3,Produce,2024-09-16,28.0,100.42,90004,False,3.59,Monday,False,medium
LA007,Store_7,Produce,2024-09-20,19.0,281.37,90004,True,14.81,Friday,False,large
LA002,Store_2,Beverages,2024-09-30,36.0,256.35,90002,False,7.12,Monday,False,large
LA008,Store_8,Personal Care,2024-09-30,37.0,77.1,90003,True,2.08,Monday,False,medium
LA006,Store_6,Personal Care,2024-09-25,44.0,452.89,90002,True,10.29,Wednesday,False,large
LA004,Store_4,Household,2024-09-26,27.0,518.35,90004,True,19.2,Thursday,False,large
LA004,Store_4,Snacks,2024-09-16,16.0,243.8,90005,False,15.24,Monday,False,large
LA007,Store_7,Personal Care,2024-09-28,26.0,60.13,90002,True,2.31,Saturday,True,medium
LA009,Store_9,Household,2024-09-18,32.0,236.82,90003,True,7.4,Wednesday,False,large
LA008,Store_8,Beverages,2024-09-27,29.0,446.68,90003,False,15.4,Friday,False,large
LA003,Store_3,Snacks,2024-09-28,41.0,678.1,90001,False,16.54,Saturday,True,large
LA006,Store_6,Produce,2024-09-24,34.0,658.9,90002,False,19.38,Tuesday,False,large
LA005,Store_5,Beverages,2024-09-24,14.0,70.06,90001,True,5.0,Tuesday,False,medium
LA001,Store_1,Personal Care,2024-09-25,34.0,536.18,90004,True,15.77,Wednesday,False,large
LA006,Store_6,Household,2024-09-28,31.0,322.69,90005,False,10.41,Saturday,True,large
LA003,Store_3,Produce,2024-09-19,30.0,400.77,90003,False,13.36,Thursday,False,large
LA008,Store_8,Snacks,2024-09-18,6.0,59.72,90005,False,9.95,Wednesday,False,medium
LA005,Store_5,Snacks,2024-09-20,1.0,11.87,90002,True,11.87,Friday,False,small
LA007,Store_7,Personal Care,2024-09-27,15.0,101.0,90005,False,6.73,Friday,False,medium
LA005,Store_5,Personal Care,2024-09-25,5.0,58.89,90001,True,11.78,Wednesday,False,medium
LA002,Store_2,Snacks,2024-09-25,25.0,397.05,unknown,False,15.88,Wednesday,False,large
LA002,Store_2,Snacks,2024-09-17,31.0,279.13,unknown,False,9.0,Tuesday,False,large
LA009,Store_9,Beverages,2024-09-17,17.0,181.26,90002,False,10.66,Tuesday,False,large
LA010,Store_10,Personal Care,2024-09-26,45.0,572.93,unknown,False,12.73,Thursday,False,large
LA006,Store_6,Household,2024-09-18,29.0,440.72,90001,True,15.2,Wednesday,False,large
LA008,Store_8,Personal Care,2024-09-23,36.0,262.98,unknown,False,7.31,Monday,False,large
LA001,Store_1,Produce,2024-09-25,25.0,380.15,90003,True,15.21,Wednesday,False,large
LA002,Store_2,Produce,2024-09-22,25.0,135.44,90004,False,5.42,Sunday,True,medium
LA002,Store_2,Snacks,2024-09-16,7.0,18.01,90003,False,2.57,Monday,False,small
LA008,Store_8,Beverages,2024-09-26,24.0,289.06,90005,False,12.04,Thursday,False,large
LA005,Store_5,Beverages,2024-09-17,47.0,153.55,90001,False,3.27,Tuesday,False,large
LA004,Store_4,Personal Care,2024-09-18,13.0,71.19,90005,True,5.48,Wednesday,False,medium
LA007,Store_7,Beverages,2024-09-24,50.0,674.76,90001,False,13.5,Tuesday,False,large
LA003,Store_3,Snacks,2024-09-26,36.0,332.21,90003,False,9.23,Thursday,False,large
LA006,Store_6,Household,2024-09-18,24.0,226.13,90005,False,9.42,Wednesday,False,large
LA001,Store_1,Household,2024-09-25,36.0,403.3,90003,True,11.2,Wednesday,False,large
LA006,Store_6,Produce,2024-09-29,16.0,99.1,unknown,False,6.19,Sunday,True,medium
LA002,Store_2,Household,2024-09-24,31.0,158.48,90005,True,5.11,Tuesday,False,large
LA010,Store_10,Beverages,2024-09-30,41.0,655.73,90005,False,15.99,Monday,False,large
LA010,Store_10,Beverages,2024-09-17,15.0,146.62,unknown,False,9.77,Tuesday,False,medium
LA001,Store_1,Personal Care,2024-09-18,17.0,60.03,90005,False,3.53,Wednesday,False,medium
LA004,Store_4,Personal Care,2024-09-16,42.0,515.93,unknown,True,12.28,Monday,False,large
LA004,Store_4,Household,2024-09-22,10.0,156.39,90002,True,15.64,Sunday,True,large
LA006,Store_6,Beverages,2024-09-28,2.0,14.53,90001,False,7.26,Saturday,True,small
LA006,Store_6,Produce,2024-09-16,35.0,125.45,90001,True,3.58,Monday,False,medium
LA010,Store_10,Snacks,2024-09-28,27.0,170.82,90004,True,6.33,Saturday,True,large
LA010,Store_10,Household,2024-09-16,12.0,208.06,90004,False,17.34,Monday,False,large
LA001,Store_1,Household,2024-09-30,27.0,162.16,90004,True,6.01,Monday,False,large
LA010,Store_10,Household,2024-09-16,30.0,539.3,90004,False,17.98,Monday,False,large
LA004,Store_4,Produce,2024-09-17,26.0,512.43,90001,True,19.71,Tuesday,False,large
LA009,Store_9,Snacks,2024-09-29,30.0,508.14,90005,False,16.94,Sunday,True,large
LA010,Store_10,Snacks,2024-09-28,11.0,194.03,unknown,True,17.64,Saturday,True,large
LA008,Store_8,Beverages,2024-09-18,39.0,697.66,90004,True,17.89,Wednesday,False,large
LA002,Store_2,Produce,2024-09-20,1.0,6.4,90001,False,6.4,Friday,False,small
LA006,Store_6,Beverages,2024-09-30,4.0,15.84,unknown,True,3.96,Monday,False,small
LA010,Store_10,Produce,2024-09-19,12.0,232.72,90003,False,19.39,Thursday,False,large
LA007,Store_7,Beverages,2024-09-27,49.0,474.9,90003,True,9.69,Friday,False,large
LA006,Store_6,Personal Care,2024-09-17,34.0,196.43,unknown,True,5.78,Tuesday,False,large
LA003,Store_3,Snacks,2024-09-16,41.0,421.94,90001,False,10.29,Monday,False,large
LA003,Store_3,Beverages,2024-09-20,49.0,369.9,90002,False,7.55,Friday,False,large
LA008,Store_8,Beverages,2024-09-17,31.0,566.97,90005,True,18.29,Tuesday,False,large
LA005,Store_5,Household,2024-09-25,10.0,158.51,90002,True,15.85,Wednesday,False,large
LA004,Store_4,Beverages,2024-09-24,30.0,269.3,90005,True,8.98,Tuesday,False,large
LA005,Store_5,Snacks,2024-09-19,11.0,36.11,unknown,False,3.28,Thursday,False,small
LA008,Store_8,Household,2024-09-20,20.0,159.64,90004,True,7.98,Friday,False,large
LA008,Store_8,Beverages,2024-09-16,5.0,52.78,90003,False,10.56,Monday,False,medium
LA010,Store_10,Snacks,2024-09-19,33.0,127.14,90005,True,3.85,Thursday,False,medium
LA004,Store_4,Produce,2024-09-27,28.0,451.29,90002,False,16.12,Friday,False,large
LA002,Store_2,Produce,2024-09-24,32.0,129.85,90003,False,4.06,Tuesday,False,medium
LA003,Store_3,Produce,2024-09-29,49.0,659.07,90003,True,13.45,Sunday,True,large
LA007,Store_7,Produce,2024-09-20,29.0,160.14,90004,False,5.52,Friday,False,large
LA006,Store_6,Personal Care,2024-09-23,26.0,230.57,90004,True,8.87,Monday,False,large
LA006,Store_6,Personal Care,2024-09-27,10.0,71.92,unknown,True,7.19,Friday,False,medium
LA008,Store_8,Personal Care,2024-09-22,9.0,31.72,90004,False,3.52,Sunday,True,small
LA010,Store_10,Snacks,2024-09-16,46.0,507.43,90001,False,11.03,Monday,False,large
LA010,Store_10,Household,2024-09-16,8.0,99.56,90003,True,12.44,Monday,False,medium
LA008,Store_8,Beverages,2024-09-17,34.0,612.63,unknown,True,18.02,Tuesday,False,large
LA002,Store_2,Produce,2024-09-22,38.0,289.75,90004,True,7.62,Sunday,True,large
LA009,Store_9,Personal Care,2024-09-29,37.0,562.72,90002,False,15.21,Sunday,True,large
LA001,Store_1,Produce,2024-09-23,48.0,358.72,90001,False,7.47,Monday,False,large
LA005,Store_5,Produce,2024-09-26,2.0,14.33,90003,True,7.16,Thursday,False,small
LA003,Store_3,Household,2024-09-20,18.0,313.95,unknown,True,17.44,Friday,False,large
LA003,Store_3,Personal Care,2024-09-22,24.0,396.99,90005,False,16.54,Sunday,True,large
LA004,Store_4,Personal Care,2024-09-22,47.0,633.39,90003,True,13.48,Sunday,True,large
LA007,Store_7,Personal Care,2024-09-22,31.0,208.54,unknown,False,6.73,Sunday,True,large
LA006,Store_6,Beverages,2024-09-17,7.0,129.63,90003,False,18.52,Tuesday,False,medium
LA010,Store_10,Snacks,2024-09-25,34.0,279.5,90001,True,8.22,Wednesday,False,large
LA001,Store_1,Beverages,2024-09-20,4.0,75.57,90001,True,18.89,Friday,False,medium
LA002,Store_2,Produce,2024-09-28,9.0,78.91,90004,True,8.77,Saturday,True,medium
LA002,Store_2,Personal Care,2024-09-21,18.0,285.27,90001,False,15.85,Saturday,True,large
LA008,Store_8,Household,2024-09-23,7.0,18.39,90004,True,2.63,Monday,False,small
LA003,Store_3,Beverages,2024-09-21,3.0,41.89,90001,False,13.96,Saturday,True,small
LA009,Store_9,Personal Care,2024-09-23,26.0,305.32,90004,True,11.74,Monday,False,large
LA002,Store_2,Produce,2024-09-19,23.0,184.04,90001,False,8.0,Thursday,False,large
LA006,Store_6,Household,2024-09-18,6.0,102.85,90004,False,17.14,Wednesday,False,medium
LA008,Store_8,Personal Care,2024-09-18,2.0,5.33,90002,True,2.66,Wednesday,False,small
LA001,Store_1,Produce,2024-09-16,3.0,19.1,90001,True,6.37,Monday,False,small
LA008,Store_8,Snacks,2024-09-20,38.0,119.75,90001,True,3.15,Friday,False,medium
LA004,Store_4,Beverages,2024-09-25,38.0,194.64,unknown,True,5.12,Wednesday,False,large
LA006,Store_6,Snacks,2024-09-18,29.0,185.18,90004,True,6.39,Wednesday,False,large
LA007,Store_7,Personal Care,2024-09-23,45.0,192.78,90002,True,4.28,Monday,False,large
LA010,Store_10,Beverages,2024-09-23,39.0,204.36,90003,False,5.24,Monday,False,large
LA008,Store_8,Snacks,2024-09-16,11.0,154.69,90003,True,14.06,Monday,False,large
LA006,Store_6,Personal Care,2024-09-20,3.0,11.64,90004,True,3.88,Friday,False,small
LA010,Store_10,Beverages,2024-09-16,28.0,129.05,90002,False,4.61,Monday,False,medium
LA003,Store_3,Household,2024-09-25,15.0,269.33,90002,True,17.96,Wednesday,False,large
LA010,Store_10,Snacks,2024-09-18,6.0,56.46,90004,False,9.41,Wednesday,False,medium
LA003,Store_3,Produce,2024-09-30,1.0,9.52,90001,True,9.52,Monday,False,small
LA007,Store_7,Personal Care,2024-09-17,31.0,513.82,90001,True,16.57,Tuesday,False,large
LA010,Store_10,Produce,2024-09-24,2.0,39.15,90003,False,19.58,Tuesday,False,small
LA008,Store_8,Beverages,2024-09-23,41.0,134.18,unknown,False,3.27,Monday,False,medium
LA010,Store_10,Produce,2024-09-18,14.0,226.5,90005,True,16.18,Wednesday,False,large
LA006,Store_6,Beverages,2024-09-29,8.0,71.15,90005,False,8.89,Sunday,True,medium
LA002,Store_2,Snacks,2024-09-18,9.0,176.96,90005,True,19.66,Wednesday,False,large
LA004,Store_4,Snacks,2024-09-25,21.0,175.33,90003,False,8.35,Wednesday,False,large
LA008,Store_8,Household,2024-09-20,44.0,836.73,90004,True,19.02,Friday,False,large
LA006,Store_6,Household,2024-09-21,32.0,405.77,90003,False,12.68,Saturday,True,large
LA003,Store_3,Household,2024-09-26,15.0,160.75,90004,False,10.72,Thursday,False,large
LA003,Store_3,Snacks,2024-09-20,46.0,535.24,unknown,True,11.64,Friday,False,large
LA009,Store_9,Beverages,2024-09-23,43.0,331.31,90005,False,7.7,Monday,False,large
LA009,Store_9,Household,2024-09-17,42.0,617.32,90005,False,14.7,Tuesday,False,large
LA003,Store_3,Produce,2024-09-26,47.0,861.22,90001,False,18.32,Thursday,False,large
LA003,Store_3,Produce,2024-09-22,8.0,60.36,90003,False,7.54,Sunday,True,medium
LA001,Store_1,Snacks,2024-09-20,38.0,436.08,unknown,False,11.48,Friday,False,large
LA002,Store_2,Personal Care,2024-09-17,13.0,140.77,90004,True,10.83,Tuesday,False,medium
LA008,Store_8,Personal Care,2024-09-24,29.0,208.67,90005,False,7.2,Tuesday,False,large
LA008,Store_8,Snacks,2024-09-30,2.0,8.3,90003,False,4.15,Monday,False,small
LA010,Store_10,Produce,2024-09-16,28.0,493.65,unknown,False,17.63,Monday,False,large
LA010,Store_10,Produce,2024-09-23,35.0,518.9,90002,True,14.83,Monday,False,large
LA001,Store_1,Household,2024-09-16,20.0,288.78,90003,True,14.44,Monday,False,large
LA003,Store_3,Household,2024-09-23,2.0,30.8,90002,True,15.4,Monday,False,small
LA001,Store_1,Beverages,2024-09-25,8.0,148.49,90001,True,18.56,Wednesday,False,medium
LA001,Store_1,Beverages,2024-09-24,14.0,259.96,90001,False,18.57,Tuesday,False,large
LA003,Store_3,Household,2024-09-27,25.0,240.84,90004,True,9.63,Friday,False,large
LA002,Store_2,Snacks,2024-09-17,32.0,503.07,90001,False,15.72,Tuesday,False,large
LA004,Store_4,Beverages,2024-09-28,31.0,586.01,90001,False,18.9,Saturday,True,large
LA010,Store_10,Household,2024-09-19,49.0,794.33,90004,False,16.21,Thursday,False,large
LA005,Store_5,Produce,2024-09-20,7.0,109.78,90004,False,15.68,Friday,False,medium
LA003,Store_3,Personal Care,2024-09-16,9.0,68.62,unknown,False,7.62,Monday,False,medium
LA009,Store_9,Produce,2024-09-22,37.0,386.9,90004,True,10.46,Sunday,True,large
LA010,Store_10,Household,2024-09-22,50.0,980.0,90003,False,19.6,Sunday,True,large
LA006,Store_6,Produce,2024-09-26,2.0,31.55,90004,False,15.78,Thursday,False,small
LA002,Store_2,Snacks,2024-09-23,22.0,240.71,90002,False,10.94,Monday,False,large
LA008,Store_8,Beverages,2024-09-21,35.0,204.87,90002,False,5.85,Saturday,True,large
LA010,Store_10,Beverages,2024-09-24,46.0,790.99,90005,True,17.2,Tuesday,False,large
LA009,Store_9,Snacks,2024-09-28,37.0,406.47,90004,False,10.99,Saturday,True,large
LA010,Store_10,Beverages,2024-09-24,34.0,190.8,90003,False,5.61,Tuesday,False,large
